ARTIST,SONG,MF CODE,TRACK
Shenandoah,I Got You,SC8352,12
Shenandoah,I Want To Be Loved Like That,SC8692,14
Shenandoah,If Bubba Can Dance (I Can Too),SC8692,09
Shenandoah,If Bubba Can Dance I Can Too,SC8120,02
Shenandoah,I'll Go Down Loving You,SC8137,07
Shenandoah,Janie Baker's Love Slave,SC8278,10
Shenandoah,Janie Baker's Love Song,MM6089,13
Shenandoah,Leavin's Been A Long Time Comin',CB90033,09
Shenandoah,Mama Knows,SC8537,04
Shenandoah,Moon Over Georgia,CB90033,06
Shenandoah,Next To You Next To Me,CB90033,03
Shenandoah,Rock My Baby,SC8692,03
Shenandoah,She Doesn't Cry Anymore,SC8697,07
Shenandoah,Sunday In The South,SAVA007,06
Shenandoah,Two Dozen Roses,CB90033,02
Shenandoah,When You Were Mine,CB90033,07
Shenandoah And Alison Krauss,Somewhere In The Vicinity Of The He,SC8911,01
Shep And The Limelights,Daddy's Home,SGB0056,05
Shep And The Limelites,Daddy's Home,SC8206,05
Sherbet,Howzat,ZKH12,08
Sheriff,When I'm With You,SC8447,09
Sherrie Austin,Innocent Man,SC8474,03
Sherrie Austin,Jolene,TT038,10
Sherrie Austin,Little Bird,SC8608,14
Sherrie Austin,Lucky In Love,SC8382,11
Sherrie Austin,Never Been Kissed,SC8543,11
Sherrie Austin,One Solitary Tear,SC8409,07
Sherrie Austin,Put Your Heart Into It,SC8444,10
Sheryl Crow,All I Wanna Do,ZLP09,15
Sheryl Crow,Anything But Down,SC8519,09
Sheryl Crow,Blue Christmas,SC2380,06
Sheryl Crow,Can't Cry Anymore,SC8199,01
Sheryl Crow,Change,SC3023,05
Sheryl Crow,Change Would Do You Good,PHM9706,03
Sheryl Crow,C'mon C'mon,PHM0302,07
Sheryl Crow,Difficult Kind,SGB0030,13
Sheryl Crow,Every Day Is A Winding Road,SGB0021,10
Sheryl Crow,Everyday Is A Winding Road,SC2209,01
Sheryl Crow,First Cut Is The Deepest,SFMW852,01
Sheryl Crow,Good Is Good,BH0308,11
Sheryl Crow,Home,SC8423,12
Sheryl Crow,If It Makes You Happy,SFMW812,09
Sheryl Crow,Leaving Las Vegas,SC8397,07
Sheryl Crow,Light In Your Eyes,PHM0408,07
Sheryl Crow,My Favorite Mistake,SGB0008,02
Sheryl Crow,My Favourite Mistake,LEG177,10
Sheryl Crow,Picture,LEG177,08
Sheryl Crow,Real Gone,THM2006,--
Sheryl Crow,Run Baby Run,SFMW809,15
Sheryl Crow,Shine Over Babylon,PHM0801,06
Sheryl Crow,Soak Up The Sun,SPC017,01
Sheryl Crow,Steve Mcqueen,SC8778,09
Sheryl Crow,Strong Enough,SC8150,13
Sheryl Crow,Sweet Child O' Mine,SF146,16
Sheryl Crow,There Goes The Neighborhood,SF128,14
Sheryl Crow,Tomorrow Never Dies,SF117,08
Sheryl Crow And Don Henley,It's So Easy,SC8762,03
Sheryl Crow And Kid Rock,Picture,SC8752,04
Sheryl Crow And Sting,Always On Your Side,THM2006,--
Shiela E,Love Bizarre,AH8021,07
Shifty,Slide Along Side,PHM0410,03
Shinedown,45,SC8906,04
Shinedown,Burning Bright,SC8914,10
Shinedown,Crow And The Butterfly,SF294,10
Shinedown,Devour,SC9022,14
Shinedown,Diamond Eyes (Boom Lay Boom Lay Boo,CB5146-03,12
Shinedown,Diamond Eyes (Boom-lay Boom-lay Boo,PHM1104,08
Shinedown,Heroes,THMR0610,10
Shinedown,I Dare You,THMR0604,11
Shinedown,If You Only Knew,SFMW922,01
Shinedown,Save Me,SC8957,12
Shinedown,Second Chance,SFKK35,04
Shinedown,Simple Man,SC8908,05
Shiny Toy Guns,Major Tom (Coming Home),PHM1005,09
Shirelles,Baby It's You,SC8399,03
Shirelles,Dedicated To The One I Love,SC8222,14
Shirelles,Foolish Little Girl,LEG106,05
Shirelles,Mama Said,SC8968,12
Shirelles,Sha La La La,RB016,04
Shirelles,Soldier Boy,SC8968,04
Shirelles,Soldierboy,JVC24,03
Shirelles,Tonights The Night,RB017,06
Shirelles,Welcome Home Baby,RB013,06
Shirelles,Will You Love Me Tomorrow,SF043,10
Shirelles,Will You Still Love Me Tomorrow,SFGD040,13
Shirley And Co,Shame Shame Shame,SF071,02
Shirley And Lee,Let The Good Times Roll,SC8258,01
Shirley Bassey,And I Love You So,LGK002,10
Shirley Bassey,As Long As He Needs Me,STTW3043,15
Shirley Bassey,Big Spender,ZPP09-1,16
Shirley Bassey,Diamonds Are Forever,ZPA026,03
Shirley Bassey,Goldfinger,ZPA026,01
Shirley Bassey,I Who Have Nothing,SF066,04
Shirley Bassey,Kiss Me Honey Honey Kiss Me,SFMW835,13
Shirley Bassey,Moonraker,ZPA026,07
Shirley Bassey,Never Never Never,ZKH06,12
Shirley Bassey,Reach For The Sky,SF085,03
Shirley Bassey,Something,STTW3041,06
Shirley Bassey,Thank You For The Years,SFMW900,08
Shirley Bassey,This Is My Life,STTW3036,08
Shirley Bassey,What Now My Love,SF085,14
Shirley Bassey,You'll Never Know,SF085,04
Shirley Bassey And The Propel,History Repeating,SFMW869,15
Shirley Brown,Woman To Woman,RB015,03
Shirley Ellis,Name Game,SC8526,14
Shirley Jones,Do You Get Enough Love,RB012,04
Shirley Jones,Till There Was You (From The Music,SFMW913,07
Shirley Murdock,As We Lay,SC8514,05
Shirley Temple,Animal Crackers In My Soup,SFMW904,10
Shirley Temple,On The Good Ship Lollipop,SFMW903,12
Shocking Blue,Venus,SC8192,04
Shola Ama,You're The One I Love,SF114,09
Shontelle,Impossible,MRTCH03,06
Shontelle,Say Hello To Goodbye,PHM1106,03
Shontelle,T Shirt,SF277,08
Shop Boyz,Party Like A Rock Star,SC9006,10
Shore,Hard Road,PHM0503,08
Shot In The Dark,I Will Always Love You (Dance Versi,BRTSPK005,08
Shotgun Messiah,Heartbreak Blvd,SC8917,06
Show Boat,Ca Help Lovin' Dat Man,SFGD046,04
Show Boat,Can't Help Falling In Love With You,SF008,04
Show Boat,Can't Help Lovin' Dat Man Of Mine,SC2297,01
Show Boat,Ol' Man River,SFGD046,05
Show Tune,Dreamgirls,SC8127,13
Show Tune,Get Me To The Church On Time,SC8127,08
Show Tune,Getting To Know You,SC8127,05
Show Tune,I Could Have Danced All Night,SC8127,15
Show Tune,Impossible Dream,SC8127,04
Show Tune,Oh What A Beautiful Morning,SC8127,02
Show Tune,Seventy Six Trombones,SC8127,14
Show Tune,Sixteen Going On Seventeen,SC8127,06
Show Tune,Some Enchanted Evening,SC8127,09
Show Tune,There's No Business Like Showbusine,SC8127,01
Show Tune,We're In The Money,SC8127,10
Showaddywaddy,Chain Gang,ZPA081,01
Showaddywaddy,Dancin' Party,ZPA080,04
Showaddywaddy,Heartbeat,ZPA081,02
Showaddywaddy,Hey Rock And Roll,ZPA080,03
Showaddywaddy,I Wonder Why,ZPA081,04
Showaddywaddy,Little Bit Of Soap,ZPA081,03
Showaddywaddy,Pretty Little Angel Eyes,ZPA080,02
Showaddywaddy,Remember Then,ZPA081,05
Showaddywaddy,Rock 'n' Roll Lady,ZPA081,07
Showaddywaddy,Showaddywaddy Medley 1,ZPA080,15
Showaddywaddy,Showaddywaddy Medley 2,ZPA081,15
Showaddywaddy,Sweet Music,ZPA081,06
Showaddywaddy,Three Steps To Heaven,ZPA080,07
Showaddywaddy,Under The Moon Of Love,ZPA080,01
Showaddywaddy,When,ZPA080,05
Showaddywaddy,You've Got What It Takes,ZPA080,06
Showstoppers,Ain't Nothing But A House Party,SF088,01
Shubert,Ave Maria,LEG134-V2,14
Shy Fx And T Power,Shake Ur Body,SF191,04
Sia,Day Too Soon,SC9019,13
Sick Puppies,All The Same,PHM0709,09
Sick Puppies,Maybe,PHM1102,01
Sick Puppies,Odd One,PHM1004,06
Sid Vicious,My Way,SF007,10
Sidney Samson Feat Wizard Sle,Riverside (Let's Go),SF288,07
Sidney Youngblood,If Only I Could,SF106,07
Silhouettes,Get A Job,SC8770,12
Silk,Don't Rush,SC8268,03
Silk,Forever And Ever,SF104,09
Silk,If You,SC3136,05
Silk,If You (Lovin' Me),SC8534,12
Silver Sun,Too Much Too Little Too Late,SF122,12
Silverchair,Abuse Me,SC8357,04
Silverchair,Ana's Song (Open Fire),SFID006,01
Silverchair,Anthem For The Year 2000,SFID005,04
Silverchair,Freak,SFHH05-3,15
Silverchair,Greatest View,SFID003,04
Silverchair,If You Keep Losing Sleep,SFKK20,05
Silverchair,Pure Massacre,SC8240,14
Silverchair,Reflections Of A Sound,SFKK17,16
Silverchair,Straight Lines,SFKK15,01
Silverchair,Tomorrow,SC8199,13
Silversun Pickups,Panic Switch,PHM0907,06
Silvio Sims,I Could Have Danced All Night,JVC14,05
Similou,All This Love,SF246,02
Simon And Garfunkel,50 Ways To Leave Your Lover,SC8115,08
Simon And Garfunkel,59th Street Bridge Song,LEG058,15
Simon And Garfunkel,America,LEG059,01
Simon And Garfunkel,April Comes She Will,LEG059,08
Simon And Garfunkel,At The Zoo,LEG058,09
Simon And Garfunkel,Baby Driver,LEG060,15
Simon And Garfunkel,Boxer,SC8467,10
Simon And Garfunkel,Boy In The Bubble,LEG059,07
Simon And Garfunkel,Bridge Over Troubled Water,SC2401,16
Simon And Garfunkel,Bye Bye Love,LEG060,10
Simon And Garfunkel,Cecilia,SC8467,04
Simon And Garfunkel,Cloudy,LEG060,06
Simon And Garfunkel,Dangling Conversation,LEG059,15
Simon And Garfunkel,El Condr Pass (If I Could),LEG059,13
Simon And Garfunkel,Fakin' It,LEG059,17
Simon And Garfunkel,Fifty Ways To Leave Your Lover,HD005,04
Simon And Garfunkel,Flowers Never Bend Near The Rainfal,LEG060,03
Simon And Garfunkel,For Emily Whenever I May Find Her,LEG060,16
Simon And Garfunkel,Hazy Shade Of Winter,LEG058,13
Simon And Garfunkel,Homeward Bound,LEG059,18
Simon And Garfunkel,I Am A Rock,LEG058,16
Simon And Garfunkel,Kathy's Song,STTW3052,13
Simon And Garfunkel,Kodachrome,HD005,01
Simon And Garfunkel,Leaves That Are Green,LEG060,02
Simon And Garfunkel,Loves Me Like A Rock,SC8210,09
Simon And Garfunkel,Me And Julio Down By The Schoolyard,LEG058,10
Simon And Garfunkel,Most Popular Man,LEG058,08
Simon And Garfunkel,Mother And Child Reunion,SC8790,06
Simon And Garfunkel,Mrs Robinson,ZLP06,17
Simon And Garfunkel,My Little Town,LEG058,07
Simon And Garfunkel,Old Friends Bookends,LEG058,03
Simon And Garfunkel,Only Living Boy In New York,LEG059,02
Simon And Garfunkel,Overs,LEG059,09
Simon And Garfunkel,Patterns,LEG059,05
Simon And Garfunkel,Punkys Dilemma,LEG059,14
Simon And Garfunkel,Richard Cory,LEG058,11
Simon And Garfunkel,Save The Life Of My Child,LEG058,04
Simon And Garfunkel,Scarborough Fair,SC8364,09
Simon And Garfunkel,Second Avenue,LEG060,12
Simon And Garfunkel,She's Got Diamonds On The Sole Of H,LEG060,17
Simon And Garfunkel,Slip Sliding Away,LEG058,06
Simon And Garfunkel,Somewhere They Can't Find Me,LEG060,07
Simon And Garfunkel,Sound Of Silence,SFID009,13
Simon And Garfunkel,Sparrow,LEG060,11
Simon And Garfunkel,Still Crazy After All These Years,LEG060,09
Simon And Garfunkel,Take Me To The Mardi Gras,LEG059,04
Simon And Garfunkel,We've Got A Groovy Thing Going,LEG060,08
Simon And Garfunkel,Wonderful World,LEG060,13
Simon Collins,Unconditional,PHM0812,03
Simon Dupree And The Big Soun,Kites,SF087,13
Simon Webb,No Worries,EZH052,12
Simon Webbe,After All This Time,SF240,10
Simon Webbe,Coming Around Again,ZPP03-1,03
Simon Webbe,Lay Your Hands,SF235,09
Simon Webbe,No Worries,MRH025,15
Simon Webbe,No Worries (Male Solo Version),ZPP02-2,12
Simple Minds,Alive And Kicking,SF001,10
Simple Minds,Belfast Child,SF108,14
Simple Minds,Don't You Forget About Me,SF007,12
Simple Minds,Love Song,SFMW916,01
Simple Minds,Mandela Day,LGK006,02
Simple Minds,She's A River,SF020,02
Simple Minds,Waterfront,SFMW829,13
Simple Plan,Addicted,SC2447,03
Simple Plan,Crazy (Acoustic Version),PHM0603,09
Simple Plan,Don't Wanna Think About You,PHM0407,05
Simple Plan,I'd Do Anything,PHM0303,05
Simple Plan,Perfect,SC2447,04
Simple Plan,Shut Up,SC8908,10
Simple Plan,Untitled (How Can This Happen To Me,SC8932,08
Simple Plan,Welcome To My Life,SC8906,02
Simple Plan,When I'm Gone,SFKK23,03
Simple Plan,Your Love Is A Lie,PHM0805,07
Simple Plan And Natasha Bedin,Jet Lag,SFKK62,11
Simple Plan Feat Sean Paul,Summer Paradise,SF320,15
Simply Red,Ain't That A Lot Of Love,SF150,12
Simply Red,Every Time We Say Goodbye,SFMW810,03
Simply Red,Fairground,SFMW802,05
Simply Red,For Your Babies,SFMW806,10
Simply Red,Go Now,PHM0905,07
Simply Red,Holding Back The Years,ZGY86,14
Simply Red,If You Don't Know Me By Now,SFID005,08
Simply Red,Money's Too Tight,SFMW806,11
Simply Red,New Flame,SF149,11
Simply Red,Right Thing,RC6907,16
Simply Red,Say You Love Me,SF120,15
Simply Red,So Beautiful,SFMW871,10
Simply Red,Something Got Me Started,STTW3050,07
Simply Red,Stars,SC8235,05
Simply Red,Sunrise,SF204,13
Simply Red,You Make Me Feel Brand New,SF213,14
Simply Red,Your Eyes,SF159,14
Simpsons,Do The Bart Man,SFMW831,03
Sinead O'connor,Nothing Compares 2 U,ZLP04,12
Sinead Quinn,I Can't Break Down,SF203,02
Sing A Long,Are You Lonesome Tonight,PX005,11
Sing A Long,Carolina In The Morning,PX005,03
Singers Unlimited,I Ja Da,SAVP040,09
Sinitta,Cross My Broken Heart,JV0035,08
Sinitta,So Macho,ZGY86,15
Sinitta,Toy Boy,SFMW905,06
Siobhan Donaghy,Don't Give It Up,SF254,12
Siobhan Donaghy,Overrated,SFMW840,03
Siouxsie And The Banshees,Hong Kong Garden,SF109,04
Siouxsie And The Banshees,Kiss Them For Me,SC8598,14
Siouxsie And The Banshees,Peek-a-boo,SFMW888,11
Sir Douglas Quintet,Mendocino Ragazina,PI026,18
Sir Douglas Quintet,Mendocino Ragazzina,LC004,15
Sir Mix A Lot,Baby Got Back,SFMW897,07
Sisqo,All For You,SFTP04,01
Sisqo,Dance For Me,TT062,05
Sisqo,Incomplete,SF174,06
Sisqo,Thong Song,SGB0038,03
Sisqo,Unleash The Dragon,SGB0045,01
Sisquo,Thong Song,IMPK24,08
Sister 7,Know What You Mean,SC8469,14
Sister Hazel,All For You,SC3027,05
Sister Hazel,Champagne High,SC8659,07
Sister Hazel,Change Your Mind,SC8622,02
Sister Hazel,Concede,SC8484,12
Sister Hazel,Happy,SC8440,04
Sister Sledge,Frankie,ZGY85,03
Sister Sledge,He's The Greatest Dancer,SF103,15
Sister Sledge,Lost In Music,SF033,02
Sister Sledge,We Are Family,SGB0035,14
Sisters Of Mercy,Lucrecia My Reflection,SFMW891,07
Sisters Of Mercy,This Corrosion,SFMW889,01
Sisters Wade,How Much Longer,SC3152,07
Six D,Best Damn Night,SF306,17
Sixpence None Richer,Kiss Me,IMPK14,16
Sixpence None The Richer,Christmastime Is Here,SC2455,11
Sixpence None The Richer,Don't Dream It's Over,PHM0306,05
Sixpence None The Richer,Kiss Me,SPC001,06
Sixpence None The Richer,There She Goes,SGB0030,10
Sixwire,Look At Me Now,SC8764,03
Skaggs Boz,Look What You've Done To Me,LC010,14
Skeeter Davis,End Of The World,SPC031,22
Skeeter Davis,I Can't Stay Mad At You,SC7566,01
Skeeter Davis,What Does It Take (To Keep A Man Li,SC8579,08
Skepta,Rescue Me,SF294,15
Skid Row,18 And Life,SGB0031,04
Skid Row,I Remember You,SC8373,10
Skid Row,Monkey Business,SC8917,03
Skid Row,Wasted Time,SC8791,02
Skid Row,Youth Gone Wild,SC8406,07
Skids,Into The Valley,SF109,12
Skinner And Baddiel,Three Lions,SFGD023,08
Skinner And Baddiel,Three Lions 98,SF121,01
Skip Ewing,Answer To My Prayer,SC8402,02
Skip Ewing,Burning A Hole In My Heart,SC8461,02
Skip Ewing,Christmas Carol,CB20205,11
Skip Ewing,Gospel According To Luke,SC7568,09
Skip Ewing,It's You Again,SC8567,10
Skip Ewing,Mary Go Round,SC3026,06
Skunk Anansie,Brazen,SFMW905,02
Sky,Love Song,PHM9907,03
Sky Kings,Picture Perfect,SC8267,06
Skye Sweetnam,Tangled Up In Me,PHM0412,05
Skyhooks,Women In Uniform,SFKK67,16
Skylark,Wildflower,SGB0005,12
Skyliners,Since I Don't Have You,SC7541,07
Sl2,On A Ragga Tip,SF050,11
Slade,Come On Feel The Noise,EK025,07
Slade,Coz I Love You,SF139,07
Slade,Coz I Luv You,ZPA025,01
Slade,Cum On Feel The Noize,ZPA025,05
Slade,Everyday,ZPA025,02
Slade,Far Far Away,ZKH07,04
Slade,Get Down Get With It,SFMW913,09
Slade,Goodbye To Jane,SF035,02
Slade,Mama Weer All Crazee Now,ZPA025,06
Slade,Merry Christmas Everybody,SF030,18
Slade,Merry Xmas Everybody,ZKH09,17
Slade,Run Runaway,SC8715,13
Slade,Skweeze Me Please Me,SF071,03
Slade,Skweeze Me Pleeze Me,ZPA025,04
Slade,Slade Medley,ZPA025,13
Slade,Take Me Back 'ome,SFMW813,09
Slade,Take Me Bak 'ome,ZPA025,03
Slaughter,Fly To The Angels,SC8346,14
Slaughter,Up All Night,SC7565,11
Slayer,Seasons In The Abyss,SC8660,06
Sledge Percy,When A Man Loves A Woman,SPC010,03
Sleeper,Inbetweener,SFMW894,06
Sleeper,Sale Of The Century,SF049,14
Sleeper Agent,Get It Daddy,PHM1202,06
Slim Dusty,Leave Him In The Longyard,SFKK52,06
Slim Dusty,Old Time Country Halls,SFKK42,08
Slim Dusty,Pub With No Beer,SF062,12
Slim Harpo,I'm A King Bee Backdoor Man (Medley,KH025,10
Slim Whitman,Indian Love Call,SC8538,11
Slim Whitman,Rose Marie,SF092,08
Slipknot,Sulfur,PHM0910,08
Slipknot,Wait And Bleed,SC2300,06
Slk,Hooked On You,SC8220,09
Slow Moving Millie,Beasts,SF285,13
Sly,Dance To The Music,LEG226,15
Sly,Everyday People,LEG226,14
Sly,Family Affair,LEG226,11
Sly,I Want To Take You Higher,LEG226,10
Sly,Stand,LEG226,13
Sly,Thank You (Falettinme Be Mice Elf A,LEG226,09
Sly,You Can Make It If You Try,LEG226,12
Sly And Robbie With Simply Re,Night Nurse,SF115,11
Sly And The Family Stone,Dance To The Music,SF088,15
Sly And The Family Stone,Everyday People,SC8527,09
Sly And The Family Stone,Family Affair,SC8985,11
Sly And The Family Stone,Hot Fun In The Summertime,PI045,12
Sly And The Family Stone,I Want To Take You Higher,DG009,01
Sly And The Family Stone,If You Want Me To Stay,HD004,03
Sly And The Family Stone,Thank You (Falletin Me Be Mice Elf,SC8513,08
Sly Fox,Let's Go All The Way,SF137,09
Small Faces,All Or Nothing,ZPA094,01
Small Faces,Itchycoo Park,ZPA094,02
Small Faces,Lazy Sunday,ZPA094,03
Small Faces,Lazy Sunday Afternoon,PX008,09
Small Faces,Sha La La La Lee,ZPA094,04
Small Faces,Tin Soldier,ZPA094,05
Smash Mouth,All Star,SGB0030,19
Smash Mouth,Can't Get Enough Of You Baby,SC8640,08
Smash Mouth,Do It Again,SC8640,16
Smash Mouth,I'm A Believer,SGB0065,16
Smash Mouth,Then The Morning Comes,SC8640,15
Smash Mouth,Walkin' On The Sun,SC8640,01
Smash Mouth,Walking On The Sun,SFMW841,15
Smash Mouth,Waste,SC8640,04
Smash Mouth,You Are My Number One,PHM0309,05
Smashing Pumpkins,1979,SC8248,11
Smashing Pumpkins,33,HD002,14
Smashing Pumpkins,Ava Adore,SC8473,03
Smashing Pumpkins,Bullet With Butterfly Wings,SC8233,15
Smashing Pumpkins,Disarm,SC8122,12
Smashing Pumpkins,Everlasting Gaze,SC8595,14
Smashing Pumpkins,Muzzle,SC8325,04
Smashing Pumpkins,Perfect,SC8478,11
Smashing Pumpkins,Stand Inside Your Love,SC8607,14
Smashing Pumpkins,Thirty Three,SC8460,13
Smashing Pumpkins,Today,SFMW917,07
Smashing Pumpkins,Tonight Tonight,SC8295,10
Smashing Pumpkins,Zero,SC8257,12
Smiley Lewis,I Hear You Knockin',SC8513,09
Smiley Lewis,I Hear You Knocking,IMPK12,02
Smithereens,Girl Like You,SC8540,10
Smithereens,Too Much Passion,SAVP023,15
Smiths,Ask,ZPA083,05
Smiths,Bigmouth Strikes Again,ZPA103,01
Smiths,Boy With The Thorn In His Side,ZPA103,09
Smiths,Cemetry Gates,ZPA103,02
Smiths,Frankly Mr Shankly,ZPA103,03
Smiths,Girlfriend In A Coma,ZPA103,04
Smiths,Hand In Glove,ZPA103,05
Smiths,Heaven Knows I'm Miserable Now,ZPA083,07
Smiths,How Soon Is Now,ZPA083,03
Smiths,I Started Something I Couldn't Fini,ZPA103,06
Smiths,Panic,ZPA083,01
Smiths,Shakespeare's Sister,ZPA103,07
Smiths,Sheila Take A Bow,ZPA083,06
Smiths,Shoplifters Of The World Unite,ZPA103,08
Smiths,There Is A Light That Never Goes Ou,ZPA103,10
Smiths,This Charming Man,ZPA083,02
Smiths,Vicar In A Tutu,ZPA103,11
Smiths,What Difference Does It Make,ZPA083,04
Smiths,William It Was Really Nothing,ZPA103,12
Smmy Davis Jr,It's Been A While,IMPK13,19
Smoke 2 Seven,Been There Done That (Dance Version,KK012,03
Smokey Robinson,Being With You,SF107,11
Smokey Robinson,Cruisin',SC8202,12
Smokey Robinson,Going To A Go Go,DKG014,13
Smokey Robinson,I Second That Emotion,EK030,04
Smokey Robinson,Just To See Her,LEG222,12
Smokey Robinson,One Heartbeat,DKG024,12
Smokey Robinson,Ooh Baby Baby,RB010,03
Smokey Robinson,Rewind,SC8244,04
Smokey Robinson,Shop Around,KH023,03
Smokey Robinson,Tears Of A Clown,SFGD024,03
Smokey Robinson,Tracks Of My Tears,SFGD024,02
Smokey Robinson,You've Really Got A Hold On Me,MM6055,09
Smokey Robinson And The Mirac,Tears Of A Clown,LEG222,01
Smokey Robinson And The Mirac,Tracks Of My Tears,SC7526-V2,02
Smokie,Be My Baby,SFGD028,15
Smokie,Changing All The Time,ZKH12,11
Smokie,Day Dreamin',SFGD028,16
Smokie,Don't Play Your Rock And Roll To Me,HSW216,03
Smokie,Don't Play Your Rock 'n' Roll To Me,ZPA009,07
Smokie,For A Few Dollars More,ZPA009,10
Smokie,If You Think You Know How To Love M,ZPA009,06
Smokie,I'll Meet You At Midnight,SFGD028,14
Smokie,It's Your Life,ZPA009,04
Smokie,Lay Back In The Arms Of Someone,ZPA009,05
Smokie,Lay Back To The Arms Of Someone,FIK008,10
Smokie,Living Next Door To Alice,ZPA009,11
Smokie,Mexican Girl,ZPA009,02
Smokie,Needles And Pins,SFID006,12
Smokie,Oh Carol,ZPA009,01
Smokie,Only You,SFGD028,13
Smokie,Poor Lady,ZPA009,03
Smokie,Something's Been Making Me Blue,ZPA009,08
Smokie,Wild Angels,ZPA009,09
Smokie And Roy Chubbie Brown,Who The F##k Is Alice,SF060,02
Smokie And Roy Chubby,Who The F### Is Alice,LEG207,16
Smokie And Suzie Quatro,Stumblin' In,SFMW808,03
Smokin' Armadillos,Let Your Heart Lead Your Mind,SC8239,01
Smokin' Armadillos,Miracle Man,SC8307,03
Snap,Do You See The Light,SFCC001,01
Snap,Rhythm Is A Dancer,SF003,12
Snap,Welcome To Tomorrow,SF026,13
Sneaker Pimps,6 Underground,SFMW882,08
Sneaky Sound System,Kansas City,SFKK27,13
Sneaky Sound System,Pictures,SF270,14
Sneaky Sound System,Ufo,SFKK17,14
Sneaky Sound System,When We Were Young,SFKK29,04
Snoop Dogg And Akon,I Wanna Love You,SC9009,14
Snoop Dogg And Justin Timberl,Signs,EZH045,04
Snoop Dogg And Pharrell,Drop It Like It's Hot,SC8945,01
Snoop Dogg Charlie Wilson An,Signs,SC8932,10
Snoop Dogg Justin Timberlake,Signs,PHM0504,10
Snoop Dogg Vs David Guetta,Sweat,SFKK58,09
Snoop Doggy Dog,Let's Get Blown,SC8909,11
Snoop Doggy Dogg,Gin And Juice,SC8612,13
